a_o,ipat,clase_siniestro,fecha,hora,jornada,dia_semana,barrios_corregimiento_via,direccion,zona,autoridad,lat,long,hipotesis,codigo,condicion_de_la_victima,edad,genero,lesionados_y_muertos
2022.0,9181.0,CHOQUE,2022-08-14 00:00:00,,MAÑANA,DOMINGO,MIRRIÑAO,CALLE 54 CARRERA 31,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145.0,ACOMPAÑANTE MOTOCICLISTA,17.0,FEMENINO,LESIONADO
2022.0,8947.0,CHOQUE,2022-05-31 00:00:00,,TARDE,MARTES,SESQUI,CARRERA 32 CALLE 12,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,MOTOCICLISTA,25.0,MASCULINO,LESIONADO
2022.0,9287.0,CHOQUE,2022-10-06 00:00:00,,TARDE,JUEVES,RECREO,CALLE 18 CARRERA 25A-17,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157.0,NO APLICA,59.0,MASCULINO,NO APLICA
2022.0,8744.0,CHOQUE,2022-03-29 00:00:00,,TARDE,MARTES,CAMPESTRE,CALLE 42 CARRERA 9-8,URBANA,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157.0,MOTOCICLISTA,43.0,MASCULINO,LESIONADO
2022.0,9198.0,CHOQUE,2022-08-21 00:00:00,,MADRUGADA,DOMINGO,BARRIO NUEVO,CARRERA 33A CALLE 19,URBANA,TECNICO,,,EMBRIAGUEZ,115,MOTOCICLISTA,42.0,MASCULINO,LESIONADO
2022.0,9292.0,CHOQUE,2022-10-09 00:00:00,,NOCHE,DOMINGO,COLOMBINA,CALLE 31 CARRERA 19,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,132.0,MOTOCICLISTA,16.0,MASCULINO,LESIONADO
2022.0,9328.0,CHOQUE,2022-10-30 00:00:00,,TARDE,DOMINGO,PRIMERO DE MAYO,CALLE 42 CARRERA 15,URBANA,TECNICO,,,FALLAS EN LA LLANTA,201.0,NO APLICA,57.0,MASCULINO,NO APLICA
2022.0,DITRA,CHOQUE OBJETO FIJO ARBOL,2022-01-23 00:00:00,,MADRUGADA,DOMINGO,VIA PALMIRA - PRADERA,KM 76 + 500 MTS,RURAL,POLICIA,,,PERDIDA DEL CONTROL DEL VEHICULO,157,CONDUCTOR,64.0,MASCULINO,MUERTO
2022.0,9068.0,CHOQUE,2022-07-03 00:00:00,,MADRUGADA,DOMINGO,SAN PEDRO,CALLE 36 CARRERA 17,URBANA,TECNICO,,,TRANSITAR EN CONTRA VIA,127.0,NO APLICA,20.0,MASCULINO,NO APLICA
2022.0,8804.0,CHOQUE,2022-04-19 00:00:00,,TARDE,MARTES,CORONADO,CARRERA 35 CALLE 55,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,MOTOCICLISTA,49.0,MASCULINO,LESIONADO
2022.0,9292.0,CHOQUE,2022-10-09 00:00:00,,NOCHE,DOMINGO,COLOMBINA,CALLE 31 CARRERA 19,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,132.0,MOTOCICLISTA,40.0,MASCULINO,LESIONADO
2022.0,DITRA,CHOQUE OBJETO FIJO ARBOL,2022-03-06 00:00:00,,MADRUGADA,DOMINGO,VIA CALI - PALMIRA NORTE,KM 9 + 625 MTS,RURAL,POLICIA,,,PERDIDA DEL CONTROL DEL VEHICULO,157,CONDUCTOR,29.0,MASCULINO,MUERTO
2022.0,8927.0,CHOQUE,2022-05-24 00:00:00,,TARDE,MARTES,DANUBIO,CARRERA 18 CALLE 33-24,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,72.0,MASCULINO,NO APLICA
2022.0,8959.0,CHOQUE,2022-06-02 00:00:00,,TARDE,JUEVES,CORONADO,CALLE 63A CARRERA 34,URBANA,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157.0,NO APLICA,58.0,MASCULINO,NO APLICA
2022.0,9122.0,CHOQUE,2022-07-22 00:00:00,,TARDE,VIERNES,GUAYACANES DEL SUR,CARRERA 33A CALLE 15-33,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,MOTOCICLISTA,54.0,MASCULINO,LESIONADO
2022.0,9148.0,CHOQUE,2022-07-30 00:00:00,,MAÑANA,SÁBADO,VERSALLES,CALLE 42 CARRERA 30-20,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157.0,NO APLICA,47.0,MASCULINO,NO APLICA
2022.0,8630.0,CHOQUE,2022-02-26 00:00:00,,TARDE,SÁBADO,SANTA ISABEL,CARRERA 28 CALLE 44,URBANA,TECNICO,,,PERDIDA DEL CONTROL DEL VEHICULO,157.0,CICLISTA,61.0,MASCULINO,LESIONADO
2022.0,8715.0,CHOQUE,2022-03-21 00:00:00,,TARDE,LUNES,SANTA BARBARA,CALLE 31 CARRERA 45A,URBANA,TECNICO,,,FRENAR BRUSCAMENTE,119.0,ACOMPAÑANTE MOTOCICLISTA,25.0,FEMENINO,LESIONADO
2022.0,8683.0,CHOQUE,2022-03-12 00:00:00,,NOCHE,SÁBADO,COLOMBINA,CALLE 31 CARRERA 18,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,47.0,FEMENINO,NO APLICA
2022.0,9163.0,CHOQUE,2022-08-04 00:00:00,,TARDE,JUEVES,INDEPENDENCIA,CARRERA 31 CALLE 18,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,53.0,FEMENINO,NO APLICA
2022.0,8673.0,CHOQUE,2022-03-11 00:00:00,,MAÑANA,VIERNES,SANTA BARBARA,CALLE 26 CARRERA 44-45,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157.0,NO APLICA,44.0,FEMENINO,NO APLICA
2022.0,8830.0,CHOQUE,2022-04-27 00:00:00,,TARDE,MIÉRCOLES,LUIS CARLOS GALAN,CARRERA 32 CALLE -10-11,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,44.0,FEMENINO,NO APLICA
2022.0,9262.0,CHOQUE,2022-09-27 00:00:00,,TARDE,MARTES,FRAY LUIS,CALLE 42 CARRERA 49,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,132.0,ACOMPAÑANTE MOTOCICLISTA,25.0,FEMENINO,LESIONADO
2022.0,8850.0,CHOQUE,2022-05-02 00:00:00,,TARDE,LUNES,BIZERTA,CALLE 36 CARRERA 21,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,MOTOCICLISTA,31.0,MASCULINO,LESIONADO
2022.0,9239.0,CHOQUE,2022-09-17 00:00:00,,NOCHE,SÁBADO,CAMPESTRE,CALLE 42 CARRERA 11-57,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121.0,MOTOCICLISTA,21.0,MASCULINO,LESIONADO
2022.0,9229.0,CHOQUE,2022-09-12 00:00:00,,TARDE,LUNES,SAN PEDRO,CALLE 34A CARRERA 17,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,27.0,MASCULINO,LESIONADO
2022.0,9017.0,CHOQUE,2022-06-19 00:00:00,,NOCHE,DOMINGO,CORONADO,CARRERA 38 CALLE 63,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,33.0,MASCULINO,NO APLICA
2022.0,9045.0,CHOQUE,2022-06-26 00:00:00,,NOCHE,DOMINGO,CENTRO,CALLE 29 CARRERA 23,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,22.0,FEMENINO,LESIONADO
2022.0,8963.0,CHOQUE,2022-06-03 00:00:00,,MAÑANA,VIERNES,SANTA RITA,CALLE 34 CARRERA 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,28.0,FEMENINO,LESIONADO
2022.0,9298.0,CHOQUE,2022-10-12 00:00:00,,NOCHE,MIÉRCOLES,URIBE,CALLE 33 CARRERA 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,20.0,MASCULINO,NO APLICA
2022.0,9215.0,CHOQUE,2022-09-03 00:00:00,,NOCHE,SÁBADO,AMERICAS,CARRERA 25 CALLE 12A,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,22.0,MASCULINO,LESIONADO
2022.0,8936.0,CHOQUE,2022-05-27 00:00:00,,TARDE,VIERNES,VIA CORONADO ROZO,KM 4 PUENTE MALINBU,RURAL,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,35.0,FEMENINO,NO APLICA
2022.0,9249.0,CHOQUE,2022-09-23 00:00:00,,TARDE,VIERNES,PRIMERO DE MAYO,CALLE 41 CARRERA 13,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,20.0,FEMENINO,LESIONADO
2022.0,8761.0,CHOQUE,2022-04-04 00:00:00,,MAÑANA,LUNES,IGNACIO TORRES,CALLE 51 CARRERA 36B-38,URBANA,TECNICO,,,ADELANTAR CERRANDO,103.0,MOTOCICLISTA,38.0,MASCULINO,LESIONADO
2022.0,9018.0,CHOQUE,2022-06-19 00:00:00,,NOCHE,DOMINGO,COLOMBIA,CALLE 36 CARRERA 32,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,132.0,MOTOCICLISTA,23.0,MASCULINO,LESIONADO
2022.0,9153.0,CHOQUE,2022-08-01 00:00:00,,TARDE,LUNES,EMILIA,CALLE 36 CARRERA 37,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,CONDUCTOR,24.0,FEMENINO,LESIONADO
2022.0,9188.0,CHOQUE,2022-08-16 00:00:00,,MAÑANA,MARTES,ESTONIA,CALLE 46 CARRERA 33,URBANA,TECNICO,,,CRUCE REPENTNO DESTINADO PARA PEAONES,157,MOTOCICLISTA,43.0,FEMENINO,LESIONADO
2022.0,8648.0,CHOQUE,2022-03-02 00:00:00,,TARDE,MIÉRCOLES,COLOMBINA,CARRERA 16 CALLE 28,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,26.0,FEMENINO,LESIONADO
2022.0,9135.0,CHOQUE,2022-07-26 00:00:00,,TARDE,MARTES,RECREO,CALLE 23 CARRERA 24,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,ACOMPAÑANTE MOTOCICLISTA,20.0,FEMENINO,LESIONADO
2022.0,9254.0,CHOQUE,2022-09-25 00:00:00,,TARDE,DOMINGO,SAMANES,CALLE 47 CARRERA 28,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,ACOMPAÑANTE MOTOCICLISTA,34.0,FEMENINO,LESIONADO
2022.0,9297.0,CHOQUE,2022-10-12 00:00:00,,TARDE,MIÉRCOLES,IGNACIO TORRES,CARRERA 39 CALLE 49,URBANA,TECNICO,,,PONER EN MARCHA UN VEHICULO SIN LAS MEDIDAS DE PRECAUCION,143.0,MOTOCICLISTA,33.0,MASCULINO,LESIONADO
2022.0,8565.0,CHOQUE,2022-02-09 00:00:00,,NOCHE,MIÉRCOLES,BARRIO NUEVO,CARRERA 28 CALLE 24,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,21.0,FEMENINO,LESIONADO
2022.0,DITRA,CHOQUE,2022-04-01 00:00:00,,MADRUGADA,VIERNES,VIA CALI - PALMIRA SUR,KM 2+ 700 MTS,RURAL,POLICIA,,,TRANSITAR EN CONTRA VIA,127.0,ACOMPAÑANTE MOTOCICLISTA,28.0,FEMENINO,MUERTO
2022.0,8746.0,CHOQUE,2022-03-30 00:00:00,,NOCHE,MIÉRCOLES,EMILIA,CALLE 36 CARRERA 36,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,57.0,MASCULINO,LESIONADO
2022.0,8912.0,CHOQUE,2022-05-20 00:00:00,,MAÑANA,VIERNES,FRAY LUIS,CALLE 42 CARRERA 43-10,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,30.0,FEMENINO,NO APLICA
2022.0,9390.0,CHOQUE,2022-12-01 00:00:00,,TARDE,JUEVES,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,50.0,FEMENINO,LESIONADO
2022.0,9390.0,CHOQUE,2022-12-01 00:00:00,,TARDE,JUEVES,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,52.0,FEMENINO,LESIONADO
2022.0,9390.0,CHOQUE,2022-12-01 00:00:00,,TARDE,JUEVES,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,60.0,FEMENINO,NO APLICA
2022.0,9391.0,CHOQUE,2022-12-01 00:00:00,,TARDE,JUEVES,PRADO,CARRERA 41 CALLE 36,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,25.0,FEMENINO,LESIONADO
2022.0,9391.0,CHOQUE,2022-12-01 00:00:00,,TARDE,JUEVES,PRADO,CARRERA 41 CALLE 36,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,49.0,MASCULINO,NO APLICA
2022.0,9391.0,CHOQUE,2022-12-01 00:00:00,,TARDE,JUEVES,PRADO,CARRERA 41 CALLE 36,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,9.0,MASCULINO,LESIONADO
2022.0,9392.0,CHOQUE,2022-12-02 00:00:00,,MAÑANA,VIERNES,POBLADO COMFAUNION,CALLE 47A CARRERA 15A,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,MOTOCICLISTA,59.0,MASCULINO,LESIONADO
2022.0,9392.0,CHOQUE,2022-12-02 00:00:00,,MAÑANA,VIERNES,POBLADO COMFAUNION,CALLE 47A CARRERA 15A,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,NO APLICA,33.0,MASCULINO,NO APLICA
2022.0,9393.0,CHOQUE,2022-12-02 00:00:00,,TARDE,VIERNES,COLOMBIA,CARRERA 30 CALLE 35,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,35.0,MASCULINO,NO APLICA
2022.0,9393.0,CHOQUE,2022-12-02 00:00:00,,TARDE,VIERNES,COLOMBIA,CARRERA 30 CALLE 35,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,47.0,MASCULINO,NO APLICA
2022.0,9393.0,CHOQUE,2022-12-02 00:00:00,,TARDE,VIERNES,COLOMBIA,CARRERA 30 CALLE 35,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,23.0,FEMENINO,LESIONADO
2022.0,9394.0,CHOQUE,2022-12-02 00:00:00,,NOCHE,VIERNES,BRISAS DEL BOLO,CARRERA 35 CALLE 32A,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,132.0,MOTOCICLISTA,18.0,MASCULINO,LESIONADO
2022.0,9394.0,CHOQUE,2022-12-02 00:00:00,,NOCHE,VIERNES,BRISAS DEL BOLO,CARRERA 35 CALLE 32A,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,132.0,MOTOCICLISTA,15.0,MASCULINO,LESIONADO
2022.0,9395.0,CHOQUE,2022-12-02 00:00:00,,NOCHE,VIERNES,SANTA BARBARA,CALLE 26 CARRERA 42,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,42.0,FEMENINO,LESIONADO
2022.0,9395.0,CHOQUE,2022-12-02 00:00:00,,NOCHE,VIERNES,SANTA BARBARA,CALLE 26 CARRERA 42,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,38.0,FEMENINO,LESIONADO
2022.0,9396.0,CHOQUE,2022-12-03 00:00:00,,MAÑANA,SÁBADO,OBRERO,CALLE 33 CARRERA 24,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,52.0,MASCULINO,LESIONADO
2022.0,9396.0,CHOQUE,2022-12-03 00:00:00,,MAÑANA,SÁBADO,OBRERO,CALLE 33 CARRERA 24,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,61.0,MASCULINO,NO APLICA
2022.0,9398.0,CHOQUE,2022-12-03 00:00:00,,NOCHE,SÁBADO,SANTA RITA,CALLE 38 CARRERA 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,28.0,MASCULINO,LESIONADO
2022.0,9398.0,CHOQUE,2022-12-03 00:00:00,,NOCHE,SÁBADO,SANTA RITA,CALLE 38 CARRERA 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,35.0,MASCULINO,LESIONADO
2022.0,9398.0,CHOQUE,2022-12-03 00:00:00,,NOCHE,SÁBADO,SANTA RITA,CALLE 38 CARRERA 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,37.0,FEMENINO,LESIONADO
2022.0,9399.0,CHOQUE,2022-12-04 00:00:00,,MAÑANA,DOMINGO,DELICIAS,CALLE 27 CARRERA 23,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,32.0,MASCULINO,NO APLICA
2022.0,9399.0,CHOQUE,2022-12-04 00:00:00,,MAÑANA,DOMINGO,DELICIAS,CALLE 27 CARRERA 23,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,23.0,MASCULINO,NO APLICA
2022.0,9399.0,CHOQUE,2022-12-04 00:00:00,,MAÑANA,DOMINGO,DELICIAS,CALLE 27 CARRERA 23,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,36.0,FEMENINO,LESIONADO
2022.0,9400.0,CHOQUE,2022-12-04 00:00:00,,MAÑANA,DOMINGO,SAN CAYETANO,CARRERA 25 CALLE 41,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,67.0,MASCULINO,LESIONADO
2022.0,9400.0,CHOQUE,2022-12-04 00:00:00,,MAÑANA,DOMINGO,SAN CAYETANO,CARRERA 25 CALLE 41,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,29.0,FEMENINO,NO APLICA
2022.0,9401.0,CHOQUE,2022-12-05 00:00:00,,MAÑANA,LUNES,CENTRO,CALLE 29 CARRERA 28,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,NO APLICA,25.0,MASCULINO,NO APLICA
2022.0,9401.0,CHOQUE,2022-12-05 00:00:00,,MAÑANA,LUNES,CENTRO,CALLE 29 CARRERA 28,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,MOTOCICLISTA,66.0,MASCULINO,MUERTO
2022.0,9403.0,CHOQUE,2022-12-08 00:00:00,,MADRUGADA,JUEVES,ITALIA,DIAGONAL 28A CALLE 6-26,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121.0,MOTOCICLISTA,19.0,MASCULINO,LESIONADO
2022.0,9406.0,CHOQUE,2022-12-09 00:00:00,,NOCHE,VIERNES,SANTA RITA,CALLE 33 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,61.0,MASCULINO,MUERTO
2022.0,9406.0,CHOQUE,2022-12-09 00:00:00,,NOCHE,VIERNES,SANTA RITA,CALLE 33 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,25.0,MASCULINO,NO APLICA
2022.0,9407.0,CHOQUE,2022-12-10 00:00:00,,TARDE,SÁBADO,SANTA BARBARA,CALLE 31 CARRERA 41-44,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,CICLISTA,21.0,MASCULINO,LESIONADO
2022.0,9407.0,CHOQUE,2022-12-10 00:00:00,,TARDE,SÁBADO,SANTA BARBARA,CALLE 31 CARRERA 41-44,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,MOTOCICLISTA,21.0,MASCULINO,LESIONADO
2022.0,9408.0,ATROPELLO,2022-12-10 00:00:00,,NOCHE,SÁBADO,COLOMBINA,CALLE 31 CARRERA 13,URBANA,TECNICO,,,CRUZAR SIN OBSERVAR,410.0,NO APLICA,25.0,MASCULINO,NO APLICA
2022.0,9408.0,ATROPELLO,2022-12-10 00:00:00,,NOCHE,SÁBADO,COLOMBINA,CALLE 31 CARRERA 13,URBANA,TECNICO,,,CRUZAR SIN OBSERVAR,410.0,PEATÓN,62.0,MASCULINO,LESIONADO
2022.0,9409.0,CHOQUE,2022-12-09 00:00:00,,MAÑANA,VIERNES,ZAMORANO,CARRERA 28 CALLE 66,URBANA,TECNICO,,,MAL USO DEL CARRIL,157.0,CONDUCTOR,30.0,MASCULINO,LESIONADO
2022.0,9409.0,CHOQUE,2022-12-09 00:00:00,,MAÑANA,VIERNES,ZAMORANO,CARRERA 28 CALLE 66,URBANA,TECNICO,,,MAL USO DEL CARRIL,157.0,CONDUCTOR,47.0,MASCULINO,LESIONADO
2022.0,9410.0,CHOQUE OBJETO FIJO ARBOL,2022-12-11 00:00:00,,MAÑANA,DOMINGO,AMERICAS,CALLE 16 CARRERA 24A-35,URBANA,TECNICO,,,PERDIDA DEL CONTROL DEL VEHICULO,157.0,MOTOCICLISTA,37.0,MASCULINO,MUERTO
2022.0,9411.0,CHOQUE,2022-12-11 00:00:00,,TARDE,DOMINGO,RECREO,CARRERA 28 CALLE 24,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,23.0,MASCULINO,LESIONADO
2022.0,9411.0,CHOQUE,2022-12-11 00:00:00,,TARDE,DOMINGO,RECREO,CARRERA 28 CALLE 24,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,63.0,MASCULINO,NO APLICA
2022.0,9411.0,CHOQUE,2022-12-11 00:00:00,,TARDE,DOMINGO,RECREO,CARRERA 28 CALLE 24,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,61.0,FEMENINO,LESIONADO
2022.0,9412.0,CHOQUE,2022-12-11 00:00:00,,MADRUGADA,DOMINGO,CENTRO,CARRERA 33A CALLE 30 -31,URBANA,TECNICO,,,TRANSITAR EN CONTRA VIA,127.0,MOTOCICLISTA,23.0,MASCULINO,LESIONADO
2022.0,9412.0,CHOQUE,2022-12-11 00:00:00,,MADRUGADA,DOMINGO,CENTRO,CARRERA 33A CALLE 30 -31,URBANA,TECNICO,,,TRANSITAR EN CONTRA VIA,127.0,MOTOCICLISTA,41.0,MASCULINO,LESIONADO
2022.0,9412.0,CHOQUE,2022-12-11 00:00:00,,MADRUGADA,DOMINGO,CENTRO,CARRERA 33A CALLE 30 -31,URBANA,TECNICO,,,TRANSITAR EN CONTRA VIA,127.0,NO APLICA,18.0,MASCULINO,NO APLICA
2022.0,9413.0,CHOQUE,2022-12-06 00:00:00,,MADRUGADA,MARTES,CENTRO POBLA ROZO,CALLE 10 CARRERA 14A,RURAL,TECNICO,,,NO RESPETAR PRELACIÓN,123.0,MOTOCICLISTA,28.0,MASCULINO,LESIONADO
2022.0,9413.0,CHOQUE,2022-12-06 00:00:00,,MADRUGADA,MARTES,CENTRO POBLA ROZO,CALLE 10 CARRERA 14A,RURAL,TECNICO,,,NO RESPETAR PRELACIÓN,123.0,MOTOCICLISTA,48.0,MASCULINO,LESIONADO
2022.0,9413A,CHOQUE,2022-12-12 00:00:00,,TARDE,LUNES,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,MOTOCICLISTA,21.0,FEMENINO,LESIONADO
2022.0,9413A,CHOQUE,2022-12-12 00:00:00,,TARDE,LUNES,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,MOTOCICLISTA,19.0,MASCULINO,LESIONADO
2022.0,9413A,CHOQUE,2022-12-12 00:00:00,,TARDE,LUNES,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,ACOMPAÑANTE MOTOCICLISTA,37.0,FEMENINO,LESIONADO
2022.0,9413A,CHOQUE,2022-12-12 00:00:00,,TARDE,LUNES,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,ACOMPAÑANTE MOTOCICLISTA,21.0,FEMENINO,LESIONADO
2022.0,9414.0,CHOQUE,2022-12-06 00:00:00,,MAÑANA,MARTES,MERCEDES,CARRERA 28 CALLE 54,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,MOTOCICLISTA,20.0,MASCULINO,LESIONADO
2022.0,9414.0,CHOQUE,2022-12-06 00:00:00,,MAÑANA,MARTES,MERCEDES,CARRERA 28 CALLE 54,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,NO APLICA,39.0,MASCULINO,NO APLICA
2022.0,9415.0,CHOQUE,2022-12-07 00:00:00,,TARDE,MIÉRCOLES,BIZERTA,CALLE 37 CARRRA 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,34.0,FEMENINO,MUERTO
2022.0,9415.0,CHOQUE,2022-12-07 00:00:00,,TARDE,MIÉRCOLES,BIZERTA,CALLE 37 CARRRA 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,27.0,MASCULINO,NO APLICA
2022.0,9416.0,CHOQUE,2022-12-07 00:00:00,,TARDE,MIÉRCOLES,SANTA RITA,CALLE 33 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,55.0,MASCULINO,LESIONADO
2022.0,9416.0,CHOQUE,2022-12-07 00:00:00,,TARDE,MIÉRCOLES,SANTA RITA,CALLE 33 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,57.0,MASCULINO,LESIONADO
2022.0,9416.0,CHOQUE,2022-12-07 00:00:00,,TARDE,MIÉRCOLES,SANTA RITA,CALLE 33 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,59.0,FEMENINO,LESIONADO
2022.0,9417.0,CHOQUE,2022-12-07 00:00:00,,TARDE,MIÉRCOLES,SANTA RITA,CALLE 33 CARRERA 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,23.0,MASCULINO,LESIONADO
2022.0,9417.0,CHOQUE,2022-12-07 00:00:00,,TARDE,MIÉRCOLES,SANTA RITA,CALLE 33 CARRERA 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,27.0,MASCULINO,NO APLICA
2022.0,9418.0,CHOQUE,2022-12-07 00:00:00,,TARDE,MIÉRCOLES,BARRIO NUEVO,CALLE 18 CARRERA 31,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,38.0,MASCULINO,LESIONADO
